course_in,distance,sector_n,gender_n,sisben,typerh_n,maritalstatus_mother_n,maritalstatus_father_n,social_class,type_etnia_n,age_frac,age,grade_n,brother_school,score_sisben,year,natural_sciences,social_sciences,peace_chair,arts,ethic,sports,religion,spanish,english,math,technology,entrepreneurship,date_dropout,Class
8,2.2907953521,1,2,9,2,1,6,2,0,13.5138888888889,17,8,0,49.45,2019,3.7,3.4,4.1,3.5,4,4.1,3.9,3.5,4,3.2,3.3,1,,0
8,0.3699755847,1,2,9,8,3,3,2,0,12.0416666666667,19,11,0,37.41,2019,3.1,3.7,4.3,3.8,4.1,4.4,4.1,4.2,4.4,3.5,3.6,1,,0
8,0.8721349778,1,2,9,8,6,6,2,0,12.8083333333333,20,8,1,46.74,2019,3.1,3.3,3.8,3.9,3.7,4.2,3.8,3.6,3.8,3.2,3.5,1,,0
8,0.3332746059,1,2,2,8,1,6,2,4,11.5277777777778,18,10,0,4.11,2019,3.9,3.3,4.2,3.8,4.1,4.2,4.2,4,4.2,3.4,3.5,1,,0
8,0.2041274926,1,2,9,8,3,3,2,0,14.2694444444444,17,8,0,0,2019,3.8,3.8,3.7,3.7,3.8,4.4,3.6,3.3,4,3.5,3.5,1,,0
8,0.2772801659,1,2,9,8,3,3,2,4,12.0555555555556,17,8,2,29.55,2019,3.1,3.3,4.1,4,3.3,3.4,4,3.1,3.3,2.8,2.8,1,,0
8,1.2282327674,1,2,9,8,3,6,1,0,15.5944444444444,17,8,0,10.76,2019,3.5,3.5,3.7,3.6,3.7,3.1,3.3,3,3.5,2.7,2.8,1,,0
8,0.0673506895,3,2,9,8,3,1,1,0,13.5638888888889,16,6,0,54.38,2019,3.2,3.5,3,3.6,3,3.3,3.1,3.3,3,2.9,4,1,,0
8,0.4483602058,1,2,9,2,1,1,3,0,12.5361111111111,20,8,0,45.87,2019,3.4,3.7,3.9,3.8,3.8,3.8,4,3.2,4.1,3,3.6,1,,0
8,0.4094843450,1,2,9,6,4,6,2,0,15.0888888888889,17,9,0,39.58,2019,3.4,3.3,3.4,3.7,3.4,3.5,2.9,3.1,3.6,3,3.6,1,,0
8,0.4068171594,1,2,9,8,3,2,3,0,10.8222222222222,19,8,0,51.88,2019,3.8,3.9,3.8,4.2,4,4.1,4.2,3.8,4.3,3.4,3.6,1,,0
7,0.6963552321,1,1,9,1,1,1,2,0,13.0277777777778,12,8,1,0,2016,3,3.9,3.5,4.5,3.5,4,4,4.6,3.8,4,4.4,1,18/07/17,1
7,0.4774491987,1,2,2,8,3,3,2,0,15.8194444444444,14,10,1,2,2016,2.5,2.8,3,3.1,3.2,1,1.2,2.5,1.4,2.4,2.6,1,31/07/20,1
7,0.4231488707,1,1,1,2,1,1,2,0,13.0611111111111,14,7,1,0,2016,1.7,2.5,3,2.6,2.3,4,4,3,1.2,3,1.2,1,22/11/18,1
7,0.2934195896,1,2,2,8,1,1,2,0,11.2027777777778,13,8,0,58,2016,2.6,4.5,3.4,2,2.7,4,4,3.5,3.4,4.3,2.3,1,29/11/17,1
7,0.7881072621,3,1,1,2,3,6,1,0,10.3111111111111,15,8,0,58,2016,3.6,4.8,3.3,4.2,2.3,4.5,3.6,4.3,4.3,4.1,4.2,1,8/05/17,1
7,1.4868993645,1,2,2,2,1,1,2,1,15.7555555555556,14,6,0,0,2016,3,3.8,3.5,3.7,3.4,3.6,3.5,3.4,3.5,3.7,3,1,3/07/19,1
7,1.1878837322,1,2,1,8,2,2,1,0,10.8361111111111,15,8,1,32,2016,1.1,3,3,3.2,3.2,2.5,1,3.2,3.4,2.2,1.2,1,28/04/17,1
7,0.5396205932,3,1,1,2,1,6,1,0,10.6777777777778,13,8,1,33.51,2016,1.8,3,3,2.1,1.9,4,4,1.8,1,2,2.4,1,20/11/17,1
7,0.5358030137,1,2,2,2,1,1,2,0,11.0305555555556,15,8,0,33.96,2016,2.2,1.8,3,3.1,1,2.5,1.2,3.2,1,3.2,1,1,20/11/17,1
8,1.8046194166,1,2,9,8,3,3,4,0,10.2500000000000,14,11,1,0,2016,3.6,3.3,3.7,3.5,3.2,4.2,3.6,3.6,3.4,3.3,4,1,16/05/17,1
8,0.8420263608,3,2,1,6,3,3,1,1,11.4361111111111,17,8,2,41.5,2016,3.6,2.3,3.1,3.4,3,4.3,3.1,3.3,3.1,3.5,2.8,1,23/10/17,1
8,0.5522083779,1,2,1,7,3,3,2,0,14.8277777777778,16,11,1,52,2016,3.5,3,3.6,3,3.5,3.8,3.7,3.3,3,2.7,4,1,20/07/20,1
8,0.4452607067,1,2,1,8,2,2,1,0,10.6750000000000,16,9,0,0,2016,1.5,2.3,2.4,2.2,2.5,4.1,2.3,2,1.4,2.8,1.4,1,15/12/17,1
8,0.3160099615,3,1,9,8,3,3,2,0,11.7722222222222,15,9,0,2,2016,3.6,3,3.3,3.8,3.4,3.7,3.1,3.1,3.1,3.6,3.9,1,18/07/18,1
8,0.7506101769,1,2,1,8,1,1,3,0,10.5861111111111,16,8,0,22.79,2016,2.5,2,2.6,2.5,2.2,4,2.2,2.3,1.7,3.5,2.3,1,23/10/17,1
8,0.3244277097,1,2,2,2,1,1,2,1,12.3972222222222,15,9,2,24,2016,3.1,3.2,3.5,3,4,4.7,3.5,3,3,3,3.1,1,8/03/18,1
8,0.6924225369,1,1,9,8,6,6,2,0,11.6083333333333,14,9,0,0,2016,3.3,3.3,3.8,4,4.4,4.4,4,3.9,3.6,3.9,4,1,11/08/17,1
8,1.6489478246,1,1,9,8,1,6,1,0,10.8500000000000,15,8,0,0,2016,1,1,1,1,1,1,1,1,1,1,1,1,3/03/17,1
8,0.3111489582,1,1,1,4,1,1,2,0,10.8750000000000,14,8,2,36,2016,2.3,2.7,3,2.5,3.1,4,3.3,3.3,1.6,2,3,1,15/07/19,1
8,0.4734635563,1,2,9,1,4,3,2,0,14.2444444444444,16,9,2,0,2016,3.2,3.4,3.5,3.1,2.6,4.6,3.6,3.7,3.1,3.5,3.3,1,23/10/17,1
8,0.4734635563,1,2,1,1,3,3,2,0,12.3250000000000,16,9,4,32.3,2016,3.3,3.2,3.5,3,3.5,4.6,3.3,3.2,3,3.2,2.3,1,23/10/17,1
8,1.2344582250,1,2,1,8,1,3,2,0,11.1388888888889,17,9,2,27,2016,1.3,1.2,1.3,1.8,2.3,1,1.6,2.1,1.7,2,1.1,1,23/10/17,1
8,0.8560397577,1,2,9,8,3,3,2,0,10.1888888888889,14,9,2,0,2016,3,3.3,3.1,3,2.7,4.7,3.7,3.4,2.6,3.1,3.7,1,30/05/17,1
8,0.1988732031,1,1,2,8,3,2,2,0,10.9555555555556,15,9,1,12,2016,3.2,3.5,3.2,3.2,3.9,3.6,3.5,3.8,3.6,3.4,3.5,1,13/08/18,1
8,0.6120987628,1,1,9,7,4,2,2,0,13.0944444444444,15,10,1,0,2016,2.5,2.1,2.9,2.9,2.8,2.8,3,2.6,2.5,2.5,1.9,1,29/10/19,1
8,0.3255384524,1,1,2,2,1,1,2,0,11.4638888888889,16,8,0,27.32,2016,1,1.3,1,1,1.9,1.2,1,1,1,1,1.1,1,31/03/17,1
8,0.3959716113,3,1,1,8,3,6,1,0,13.9305555555556,15,10,0,0,2016,3.3,3.7,3.8,4,4,4.2,3.4,3.3,3.7,3,4.5,1,24/01/19,1
8,2.0309630039,1,1,2,6,3,3,3,0,12.7472222222222,16,9,1,0,2016,3.3,3.7,3.8,4.1,3.9,4.2,3.6,3.5,3.8,3.2,3.9,1,15/12/17,1
8,0.1250052763,1,2,1,2,1,1,2,0,12.2305555555556,18,10,0,31,2016,3.7,3.7,3.4,4.2,3.9,4.1,3.2,3.5,3.9,3,4.4,1,24/01/19,1
8,0.5579255790,3,1,1,2,1,1,2,0,11.1583333333333,16,9,1,19,2016,3.1,3.2,2.6,3.3,3.7,4,3,3.2,3.2,2.6,3.5,1,7/11/17,1
8,0.5335416789,1,1,1,8,1,6,2,0,10.4972222222222,15,9,0,0,2016,1.4,1.7,1,2,1.9,3.3,2.1,2.5,2.4,1.8,1.8,1,5/04/17,1
8,0.4113549748,1,2,1,8,1,2,2,0,11.5750000000000,14,9,0,55.31,2016,3.1,3.3,3,3.3,3.5,4.5,3.4,3.2,3,2.6,3.1,1,29/11/17,1
9,0.4289961200,1,1,9,2,3,3,3,0,11.2916666666667,18,10,0,0,2016,3.7,3.6,3.7,3.5,4.3,4,3.5,4.3,4.3,3.7,3.8,4,21/02/17,1
9,0.4734635563,1,1,1,2,3,3,1,0,12.4277777777778,14,11,4,32.3,2016,2.7,3.3,3.1,2.9,3.2,3.6,4,4.7,2.5,3.2,3.3,3.3,21/11/17,1
9,0.3269956591,1,2,9,8,3,3,2,0,11.0861111111111,16,9,0,0,2016,1,1,1,1,1,1,1,1,1,1,1,1,5/12/17,1
9,0.7702299595,1,2,2,2,1,1,2,1,10.3722222222222,16,10,1,0,2016,3,2.8,3.1,3.2,3.1,3.4,3.3,4.4,3.1,3.4,3,3.1,3/05/17,1
9,0.8427841502,3,2,2,1,3,3,2,0,13.8333333333333,18,10,1,55,2016,1.9,1.9,2.1,3.3,2.9,3,3.2,4.2,3,2.7,2.4,3,23/10/17,1
9,0.0981637408,1,1,9,6,3,3,2,0,13.7833333333333,16,10,0,2,2016,2.1,2.7,2.8,3,3.1,3.2,3.6,4.1,3.4,3.1,2.8,2.8,14/06/18,1
9,0.4222821513,1,2,2,8,3,3,2,0,10.8222222222222,17,10,0,2,2016,3.2,3.4,3.1,3,4.1,3.5,3.5,4.1,3.1,3.6,3.1,3.8,21/11/17,1
9,0.7670855794,1,1,3,8,2,2,2,0,10.8916666666667,16,10,0,58.96,2016,3.7,3.9,3.6,3.6,4,4.5,4.7,4.1,4,3.5,3.3,3.8,21/11/17,1
9,6.0905992050,1,2,2,7,2,2,2,0,11.1527777777778,15,11,0,33,2016,3,3.2,3.3,3.4,3.4,3.7,4.1,4.5,3,3.1,3.2,3,9/05/17,1
9,0.9086013463,3,2,2,8,4,4,1,0,11.0638888888889,16,10,0,29.67,2016,3.1,3.4,3.5,3.2,3.1,3.3,3.2,4,3.3,3.2,3.4,3.8,27/07/17,1
9,0.6997668452,1,2,2,8,3,6,2,0,12.8277777777778,18,10,0,0,2016,2.5,3,2.7,2.9,2.7,2.1,4,3.2,3,2.9,2.9,2.1,11/08/17,1
10,0.1584708439,1,2,2,2,3,6,2,0,12.3750000000000,16,11,0,0,2016,3.2,2.4,2.9,2.7,3.4,3.5,3.1,3.9,1.5,2.3,2.6,2.4,27/11/17,1
10,0.3702624742,3,2,2,8,1,1,2,0,13.5833333333333,15,11,1,0,2016,3.2,3.3,3,3,3.4,2,2.5,3.8,2.4,3,2.8,3,20/03/18,1
10,0.2132574138,1,2,9,8,5,6,2,0,9.4194444444444,16,11,1,0,2016,2.7,2.3,2.8,2.7,2.9,3.1,3.6,4.2,2.5,2.5,3.5,2.8,15/06/16,1
10,0.0146033819,1,1,1,7,6,6,2,0,12.2972222222222,16,11,0,0,2016,2.9,3.4,3.5,3.2,3.7,3.5,3.9,3.8,3.2,3.5,3.7,3.2,4/07/17,1
10,0.2486589791,1,2,9,8,6,1,2,0,12.3694444444444,16,11,0,0,2016,2.2,3,3.1,2.6,3.6,1.5,4.1,4.3,3,2.3,3.6,2.6,21/11/17,1
10,0.4686878744,1,2,9,8,3,3,1,0,10.0666666666667,16,11,1,0,2016,3.8,4.3,4.2,4.3,4.9,4.8,4.7,4.2,4.7,4.5,4.2,4,16/02/17,1
10,0.2934195896,1,1,9,2,1,1,2,0,10.8111111111111,16,11,0,0,2016,3.8,3.6,4.1,3.3,3.8,4.1,4.3,4.1,3.9,3.9,3.9,3.7,4/07/17,1
10,0.9890877756,3,2,9,8,1,3,2,0,12.4916666666667,16,11,0,0,2016,3.4,3.6,3.6,3.1,4.1,3.6,3.8,4.1,3.2,3.5,3.5,3,23/11/18,1
10,0.2979824983,1,1,1,8,2,2,2,0,11.9472222222222,17,11,0,49,2016,2.2,3.1,3.3,1.9,2.4,2,2.7,3.2,2.8,2.1,3.1,2,21/11/17,1
6,0.5312655193,1,2,9,8,1,1,2,0,12.1083333333333,12,7,1,0,2016,1.1,1.3,2.2,2.1,1.5,2.7,2,1.9,1.1,1.6,1.6,1,14/08/19,1
6,0.6559887375,1,1,2,8,3,3,2,1,13.1750000000000,12,8,1,58,2016,4.9,4.1,4.4,4.6,5,3.7,4.5,4.3,4.7,4.6,4.3,1,31/08/18,1
6,1.4868993645,1,2,2,2,1,1,2,1,14.2305555555556,14,7,0,0,2016,3,3.8,3.5,3.7,3.4,3.6,3.5,3.4,3.5,3.7,3,1,3/07/19,1
6,0.2875392870,3,2,3,8,1,1,2,0,11.1722222222222,16,7,1,62,2016,3.3,3,3,3.4,3.8,3.8,3.4,3.1,3.5,3.6,3.6,1,17/10/17,1
6,0.1975584618,1,1,1,2,1,1,2,0,13.6972222222222,14,7,0,31.03,2016,1.8,3.1,2,3.9,2,3,2.9,3.1,1.9,3.4,3.3,1,20/08/19,1
6,0.6492447831,1,2,2,8,1,1,2,0,11.8638888888889,11,8,0,0,2016,3.4,3,3.4,3.7,3.6,3.6,3.6,3.3,3.6,4,3.8,1,20/11/17,1
6,1.2221154998,1,2,1,8,3,3,1,4,13.0416666666667,15,8,0,0,2016,3.3,3,3.1,3.3,3.6,4.1,3,3.7,3.4,3.3,3.4,1,14/08/19,1
6,0.7707103656,3,1,2,8,2,2,2,0,11.2583333333333,12,8,1,6.75,2016,3.6,3.5,4.5,4.4,4.6,3.9,4,4.6,4,3.9,3.8,1,6/03/18,1
6,1.8629120083,1,1,1,2,1,1,3,0,14.7527777777778,13,8,0,26.3,2016,3.7,3.2,3.4,3,3.5,3.2,3,3.5,3,3.7,3.4,1,1/10/18,1
6,6.0756041642,1,2,2,8,3,3,2,4,10.7750000000000,14,7,1,0,2016,4.2,3.7,4.5,4.8,4.9,4.3,4,5,5,4.8,4,1,15/12/17,1
6,1.1920246112,3,1,9,2,1,2,2,0,9.4888888888889,12,7,0,2,2016,2.2,2.6,3,2.6,1.7,3.4,1.8,2.2,2.1,2.1,1,1,24/04/17,1
6,0.5312655193,3,1,2,8,4,4,2,0,14.3583333333333,11,8,0,0,2016,3,3.7,4,4.1,4.2,3.7,4,4.3,3.5,3.2,3.7,1,22/04/19,1
6,0.2716606687,1,2,9,8,2,2,2,0,11.8638888888889,12,7,1,0,2016,3,3.2,3.2,3.7,3.4,3.9,2.7,3.4,3.5,2.6,3.1,1,11/07/17,1
6,0.2889213200,1,2,5,6,2,2,2,0,13.1527777777778,13,7,1,0,2016,2.3,2,2.8,1.9,2,3.7,2.7,2.2,2,2.2,2.1,1,5/07/17,1
6,0.2889213200,1,2,9,6,2,2,2,0,11.2000000000000,12,8,1,0,2016,2.3,3.1,3.6,3.5,3,3.7,3.6,3.5,3.3,3.1,3.6,1,5/07/17,1
6,1.7244684420,1,1,1,8,1,6,1,0,10.6777777777778,12,7,0,26.21,2016,2.4,2.7,3.5,3.4,3.2,3.7,2.9,2.5,1.7,1.9,3.5,1,21/09/17,1
6,0.2825830276,3,2,1,6,3,3,2,4,9.7000000000000,13,7,1,21.93,2016,1.6,1.7,2.2,2.7,1.7,2.7,2.5,2.3,2.6,2.4,2.1,1,9/05/17,1
6,0.3746315385,1,1,1,2,1,1,2,0,13.4055555555556,13,7,2,0,2016,2.1,1.8,2,1.5,1.2,2.4,2.3,1.4,1.5,1.4,1.2,1,20/11/17,1
6,0.3522391130,3,1,2,8,1,1,2,0,11.5666666666667,14,7,0,0,2016,2.8,3.5,3.4,3.1,3.2,4,4,3.4,2.7,2.6,3.8,1,23/11/18,1
7,0.2814661881,1,1,1,2,1,1,2,0,9.2611111111111,15,8,0,41.42,2016,2.3,3.2,3.8,3.7,3.1,3.7,3.6,3.5,3,2.7,3.2,1,15/06/16,1
7,0.4009363338,1,1,2,8,3,3,2,0,13.0694444444444,14,7,0,24.47,2016,2.1,1,1.6,3.5,2.8,3.2,3,2.5,2,2.1,3.2,1,14/08/19,1
7,0.7966196844,3,2,1,8,3,6,2,4,12.1500000000000,15,8,0,44,2016,2.2,1.8,3.1,2,1.8,4.2,2,2,2.3,1.9,1.8,1,20/11/17,1
7,0.1600103680,1,2,2,8,3,3,2,0,11.2194444444444,14,8,0,0,2016,3,1.8,3,2.4,2.4,4,1.7,3.5,3.2,2.2,2.4,1,15/06/16,1
7,0.3399978704,1,1,1,2,3,6,2,0,11.9805555555556,14,8,1,43,2016,3,3.3,4.4,3.9,3.2,3.9,3.9,3.4,3.1,3.2,3.6,1,15/05/18,1
7,0.9067977408,1,2,2,8,6,6,2,0,10.5000000000000,12,7,2,16,2016,1.5,1.5,2.6,3.2,1.7,4,1.2,1.6,1.7,1.4,1.8,1,15/06/16,1
7,0.6927897762,1,1,2,8,2,2,2,0,13.7916666666667,15,8,0,0,2016,2.2,3.7,3.9,4.1,3.8,3.3,3.9,4,3.6,2.5,3.7,1,14/08/19,1
7,1.6290470238,1,1,1,6,1,6,1,4,12.1666666666667,14,8,0,53.26,2016,1,1.5,1.5,1,1.3,1.4,1,2.2,1.6,1.4,1.6,1,24/05/19,1
7,0.2640330704,1,2,2,2,4,6,2,4,10.7166666666667,12,8,0,0,2016,1.3,2,3.2,2.2,1.1,3,2.5,1.8,2.6,1.7,3.5,1,7/07/17,1
7,0.1532572716,1,2,1,8,3,3,2,0,12.5444444444444,14,8,1,26,2016,2.5,3.1,3.3,3.4,3.3,3.7,3.4,3.1,3,2.5,3.7,1,1/10/18,1
7,0.2923744861,3,2,2,2,3,3,2,4,12.3583333333333,14,8,0,48.81,2016,2.7,3.2,3,3.4,3.3,3.5,3.3,3.1,3.1,2.6,3.7,1,14/03/18,1
7,1.5763841781,1,1,9,8,1,6,1,0,12.3527777777778,15,8,0,0,2016,3,3.1,3.4,3.6,3.1,3.3,3.5,3.1,3.1,3.1,3.2,1,3/03/17,1
7,0.3452714302,1,1,9,8,2,2,2,0,13.4027777777778,12,8,2,0,2016,1.9,2.7,3.6,2.3,3.6,3.4,3,2.4,1.8,1.6,2.2,1,29/05/18,1
6,5.7397070663,1,2,2,2,1,1,2,4,14.2972222222222,12,7,0,0,2016,2.4,3.1,3.1,1.8,2.7,4.2,2.6,1.6,3.6,2.8,3.1,1,16/11/17,1
6,0.3239459188,1,2,1,8,1,6,1,0,13.5472222222222,12,8,0,0,2016,2.8,3.7,3.4,2.5,3.4,3.2,2.7,2.1,3.5,2.8,2.7,1,2/07/19,1
6,0.5396205932,1,2,9,2,6,1,1,0,12.7388888888889,12,6,0,0,2016,3.3,3.7,3,3,3.8,4,3.1,2.3,3.7,3,3.1,1,12/02/18,1
6,0.3252857930,1,2,2,8,1,2,1,0,12.9222222222222,12,7,2,0,2016,3.2,3.9,3.7,2.1,3.3,4.5,3.3,2.1,3.8,3.8,3.5,1,1/10/18,1
6,0.4932265533,1,2,1,8,2,6,1,0,16.2388888888889,14,7,1,0,2016,3.3,3.8,3.6,3.2,3.5,4.3,3.3,3,3.9,3.1,3,1,29/10/19,1
6,3.3142585919,1,2,9,8,1,1,1,0,14.3250000000000,12,7,0,0,2016,3.5,3.6,3.4,3.1,3.2,4,3.2,2.5,3.9,3.9,3.2,1,21/05/18,1
6,0.9959434846,1,2,9,8,2,6,1,0,15.2944444444444,14,7,0,0,2016,3.8,4.7,4,3.4,4.1,4.1,4.1,3.2,4,4.2,4.1,1,29/10/19,1
7,0.3477822057,3,2,1,8,1,6,2,0,13.2277777777778,16,8,0,39,2016,3.1,2.4,3.3,1.5,3.5,3.8,3.5,2.9,3.4,3.8,3.4,1,20/11/17,1
7,0.4214079605,1,1,2,2,6,6,2,0,13.5583333333333,16,8,0,43,2016,3,3.2,3.8,3.6,3.7,2.5,3.2,3.1,3.6,3,3.2,1,15/12/17,1
7,0.2790348511,1,1,1,8,1,1,2,0,13.6444444444444,15,7,1,0,2016,3.3,2.2,2.1,2.3,3,3.2,3.3,2.1,2.5,2.5,3,1,23/11/18,1
7,0.6600470931,1,2,1,8,6,6,1,0,12.2777777777778,17,8,1,0,2016,3.1,3.2,3.3,3.2,3.5,3.7,3.4,3.1,3.6,3.2,3.1,1,23/10/17,1
7,0.3458445476,1,1,1,8,6,1,1,0,10.0388888888889,12,7,1,0,2016,3,3.1,3.4,3.5,3.9,4.3,3.2,3,3.6,3.1,3.2,1,15/06/16,1
7,1.2190360614,1,2,1,2,2,2,1,4,12.8916666666667,16,8,0,0,2016,3.4,3.5,3.8,4,3.9,4.7,3.9,2.8,3.9,3.7,4.5,1,14/08/19,1
7,3.7067584202,1,2,9,8,2,2,3,0,11.1277777777778,16,8,0,0,2016,3,3,3.1,3.2,4,4,3.4,3,3.4,3.4,3,1,6/06/18,1
6,0.0442402563,1,2,2,8,6,6,2,0,11.7055555555556,19,7,0,16,2016,3.6,3.6,3.6,3.1,3.8,3.9,3.2,3.4,3.4,4,1,1,23/10/17,1
6,0.5378910916,1,2,9,2,4,6,1,0,12.0916666666667,17,10,0,0,2016,3.7,4.8,4.5,4.2,4.4,4.7,4.3,5,4.5,4.9,1,1,30/07/18,1
6,0.3969421006,1,2,9,8,2,2,2,0,13.1305555555556,16,7,0,0,2016,4.1,3.5,4.5,3.4,4.7,4.7,3.2,3.7,4.2,3.6,1,1,23/10/17,1
6,0.0588468680,1,2,9,2,2,2,2,4,10.5222222222222,12,7,1,34,2016,4.8,4.1,4.6,4.9,4.9,4.8,4.3,4.9,4.9,5,1,1,23/10/17,1
6,0.4542177720,1,1,2,8,1,6,1,0,11.0000000000000,15,7,1,0,2016,4,3,4.3,3.5,4.3,4.4,3.1,3.5,3.5,3.4,1,1,22/11/17,1
6,0.2274499962,1,2,1,8,1,1,2,0,13.2777777777778,17,10,0,16.05,2016,4.2,3.6,4.7,4.8,4.5,4.6,3.9,4.1,4.5,4.1,1,1,17/05/18,1
6,0.2507713335,1,2,2,7,1,6,2,0,11.9861111111111,17,7,0,0,2016,1,1,1,1,1,1,1,1,1,1,1,1,19/07/17,1
6,0.2693152269,1,1,2,8,1,1,2,0,14.5472222222222,12,7,1,31.96,2016,4,3.6,3.5,3.6,3.8,4,3.2,4,4.6,3.9,1,1,8/03/17,1
6,0.2569272610,1,2,1,2,4,4,2,0,13.0000000000000,15,10,1,0,2016,4.5,3.4,4.2,3.2,4.2,4.3,3.1,3.8,3.8,4.2,1,1,15/12/17,1
8,1.0930631185,1,2,2,8,6,6,2,0,12.8777777777778,18,9,1,0,2016,1.7,2.6,3.2,3.3,3.3,2.8,2.3,2.6,2.1,1.4,1,1,23/10/17,1
8,0.8420263608,3,2,1,6,3,3,1,1,12.5277777777778,17,8,2,41.5,2016,3.6,2.3,3.4,3,4.3,3.1,3.3,3.1,3.5,2.8,3.1,1,23/10/17,1
8,0.6740332817,1,2,1,8,1,6,2,0,12.7250000000000,16,11,0,19.2,2016,1.9,1.8,2.2,1,2.3,3,1,1,1.4,1.9,1,1,2/05/18,1
8,0.8507072335,1,2,9,8,1,6,3,0,14.6055555555556,16,11,0,0,2016,3,3.1,4,3.6,4.2,4.1,3.1,3.3,3.1,2.7,1,1,6/07/18,1
8,0.5415897999,1,2,1,2,1,1,1,0,10.4305555555556,17,9,3,24.7,2016,1,1,1,1.7,1,1,1.2,1,1,1,1,1,31/03/16,1
8,1.1421090374,1,2,9,8,2,2,3,0,13.9916666666667,16,10,0,0,2016,2.7,2.5,3.1,3.2,4,4,3.4,2.4,3.4,3.4,3,1,6/06/18,1
8,0.9678744894,1,1,9,6,1,2,3,0,14.5083333333333,18,10,0,36.74,2016,3,3.6,4.3,4,3.5,4.1,3.4,4.5,3.4,3.6,1,1,31/07/20,1
8,0.0349003125,3,2,2,6,3,3,2,0,12.9777777777778,17,9,1,28,2016,1.6,2.3,2.8,1.8,2.9,2.7,1.6,2.5,2.5,1.7,1,1,23/10/17,1
7,0.3866676344,3,2,9,8,3,3,2,4,17.2972222222222,15,6,1,0,2017,1,1,1,1,1,1,1,1,1,1,1,1,31/07/20,1
7,0.1600103680,1,2,2,8,3,3,2,0,10.6472222222222,15,8,0,0,2017,1.6,2,1.6,2,1.6,2.3,2.9,1.9,1.9,2.5,2.2,1.7,15/06/17,1
7,1.4868993645,1,2,2,2,1,1,2,1,14.2888888888889,15,6,0,0,2017,3.3,3,3,3.1,3.1,3.1,3.1,3.1,3.2,3.4,3.6,3,3/07/19,1
8,0.4774491987,1,2,2,8,3,3,2,0,19.0833333333333,15,10,1,2,2017,3.2,3.4,3,3.4,3.9,3.6,4.5,3.7,3.8,3.8,3.5,3.7,31/07/20,1
8,1.2282327674,1,1,1,8,2,2,1,0,15.1083333333333,16,10,0,0,2017,3.2,3.2,3.6,3.5,3.9,3.6,3.6,3.7,4,3.6,3.7,3.7,29/10/19,1
8,0.3399978704,1,1,1,2,3,6,2,0,12.8583333333333,15,8,1,43,2017,2.9,3,3.7,3.2,3.4,3.5,4.2,3,2,3.1,2.9,2.9,15/05/18,1
8,1.9176772349,1,1,9,8,2,6,1,0,13.5333333333333,16,10,0,0,2017,2.3,3.4,3.6,3.3,3.2,3.1,3,3,2.9,2.5,2.6,3.6,14/03/18,1
8,0.3111489582,1,1,1,4,1,1,2,0,13.2666666666667,15,8,2,36,2017,2.3,3.1,2.7,2.7,3,3.2,2.6,3,1.7,2.3,2.5,2.6,15/07/19,1
8,1.7060114843,1,2,9,8,1,6,2,0,14.2277777777778,15,9,0,0,2017,2.3,1.7,2.1,2.2,2.7,2.5,2.4,2.4,2.1,1.8,2,1.8,14/08/19,1
8,0.6927897762,1,1,9,8,2,2,2,0,13.5750000000000,16,10,0,0,2017,3.8,3.5,3.5,3.7,3.6,3.6,3.6,4.3,3.7,3.8,3.4,3.8,14/08/19,1
8,0.6627505637,1,1,9,8,1,6,2,0,13.9666666666667,13,8,0,0,2017,3.6,3.2,3.7,3.9,4,3.7,3.8,3.4,3.8,3.5,3.4,3.8,2/04/18,1
8,0.2923744861,3,2,2,2,3,3,2,4,12.2055555555556,15,8,0,48.81,2017,3.2,3.1,3.1,4.1,3,3.5,3.4,3.4,2.6,3.1,3.3,3.2,14/03/18,1
8,0.8529377676,1,1,1,8,3,6,1,4,14.6916666666667,15,8,2,0,2017,3,3.5,3.5,4.5,4.5,4.5,4.5,4.2,4.5,3,4.5,4.5,4/04/18,1
8,0.6120987628,1,1,9,7,4,2,2,0,13.8722222222222,16,10,1,0,2017,3.5,3,3.3,3.8,3.7,3.4,3.1,3.2,3.5,3,2.8,3.4,29/10/19,1
8,5.7397070663,1,1,1,2,1,5,2,0,14.9027777777778,15,9,1,0,2017,3.1,3.3,2.8,2.8,3.7,3.3,3.2,2.6,2.4,3.2,2.5,2.4,20/08/19,1
8,0.5017988446,1,2,2,2,1,1,2,0,15.0722222222222,16,8,0,27.84,2017,2.2,2.5,2.3,1.3,3.5,3,2.2,2.8,2,2.9,2.6,2.2,23/11/19,1
8,0.4591294013,1,2,1,8,1,1,1,0,12.6305555555556,15,7,2,52.53,2017,3.6,3.3,3.8,3.7,5,3.2,3.9,3.1,3.1,3.6,3.8,2.9,27/07/18,1
8,0.9913517348,1,2,1,2,2,2,1,4,14.2138888888889,17,10,0,0,2017,3.4,3.4,3.2,4,4.5,3.3,3.7,3,3.1,3.4,3.4,4,14/08/19,1
8,0.7842434197,1,2,1,8,1,6,2,4,13.5722222222222,14,8,3,31,2017,2.5,2.7,2.6,1.9,3.2,2.7,2.6,2.7,1.6,2.4,2.2,2.7,22/08/18,1
9,0.4214079605,1,2,2,2,1,6,2,0,16.1611111111111,17,9,3,0,2017,3.2,3.2,3.2,3.3,3.2,3.7,3.2,3.4,3.8,3,3.1,3.1,2/02/18,1
